seed,goal_converged,agent_types,prior,use_ep,avg_nrg_over_time,ending_energy,num_iters
5,1,"['A', 'A', 'B']","[array([0.19944243, 0.80055757]), array([0.19957442, 0.80042558]), array([0.48253303, 0.51746697])]",True,"[[0.6693410899357016, 0, 0], [0.6720146824929133, 1, 0], [0.6604384844415909, 2, 0], [0.6425762001666343, 0, 1], [0.6493158671476996, 1, 1], [0.6359173297324511, 2, 1], [0.6130712935234257, 0, 2], [0.6209266099152947, 1, 2], [0.6071195975658458, 2, 2], [0.5757902016307131, 0, 3], [0.5865804166130404, 1, 3], [0.5736187680202979, 2, 3], [0.5315413982015866, 0, 4], [0.5462295077993305, 1, 4], [0.5354472801720909, 2, 4], [0.4826720013130575, 0, 5], [0.49548489561961884, 1, 5], [0.49756695623566743, 2, 5], [0.43334005759592453, 0, 6], [0.4494063320773988, 1, 6], [0.48490742928687064, 2, 6], [0.40439628372760933, 0, 7], [0.42298503884841804, 1, 7], [0.45870213335368437, 2, 7], [0.367414080796319, 0, 8], [0.39555187804980657, 1, 8], [0.42949167060976184, 2, 8], [0.353855562816073, 0, 9], [0.37682997369252375, 1, 9], [0.40407557352978934, 2, 9], [0.35497866179263005, 0, 10], [0.36831356067592486, 1, 10], [0.39226408575735094, 2, 10], [0.35659766204303167, 0, 11], [0.3680290668743761, 1, 11], [0.3897652771720324, 2, 11], [0.355283734353257, 0, 12], [0.36491175611542304, 1, 12], [0.3878647661723904, 2, 12]]","[0.355283734353257, 0.36491175611542304, 0.3878647661723904]",12
5,1,"['A', 'A', 'B']","[array([0.20785377, 0.79214623]), array([0.21352958, 0.78647042]), array([0.48253303, 0.51746697])]",False,"[[0.6761213512829073, 0, 0], [0.6801603632265312, 1, 0], [0.6604384844415909, 2, 0], [0.6538569609476363, 0, 1], [0.6627827177132477, 1, 1], [0.6359173297324511, 2, 1], [0.6263332817379502, 0, 2], [0.6378909943958042, 1, 2], [0.6071195975658458, 2, 2], [0.590197854958507, 0, 3], [0.606302762640076, 1, 3], [0.5736187680202979, 2, 3], [0.5459985797281509, 0, 4], [0.5679068271921003, 1, 4], [0.5354472801720909, 2, 4], [0.495692582392991, 0, 5], [0.5180122956389788, 1, 5], [0.49756695623566743, 2, 5], [0.4395080631516727, 0, 6], [0.46482511736190074, 1, 6], [0.48490742928687064, 2, 6], [0.40720797019423755, 0, 7], [0.434876079451539, 1, 7], [0.45870213335368437, 2, 7], [0.3716235740961323, 0, 8], [0.40966346300581274, 1, 8], [0.42949167060976184, 2, 8], [0.3591207576288713, 0, 9], [0.39366322680267946, 1, 9], [0.40407557352978934, 2, 9], [0.3626973212355505, 0, 10], [0.3861324959721894, 1, 10], [0.39226408575735094, 2, 10], [0.3646166394785554, 0, 11], [0.384880666995083, 1, 11], [0.3897652771720324, 2, 11], [0.36612086729253257, 0, 12], [0.38282934060278145, 1, 12], [0.3878647661723904, 2, 12]]","[0.36612086729253257, 0.38282934060278145, 0.3878647661723904]",12
6,1,"['A', 'A', 'B']","[array([0.21298979, 0.78701021]), array([0.21404859, 0.78595141]), array([0.48683082, 0.51316918])]",True,"[[0.6872625768196373, 0, 0], [0.688220381162021, 1, 0], [0.6889806296293017, 2, 0], [0.6781893677746799, 0, 1], [0.6803694364413688, 1, 1], [0.6823173504662837, 2, 1], [0.6650338186917566, 0, 2], [0.6689316743425027, 1, 2], [0.6718657476570381, 2, 2], [0.6471978659816011, 0, 3], [0.6520496513328622, 1, 3], [0.6572164583801047, 2, 3], [0.6223188911387298, 0, 4], [0.6281048794418309, 1, 4], [0.636999395346718, 2, 4], [0.5912321722389682, 0, 5], [0.5979432414605917, 1, 5], [0.6091545561341561, 2, 5], [0.5526195578664848, 0, 6], [0.5707227390884032, 1, 6], [0.5733058808904898, 2, 6], [0.519396033167146, 0, 7], [0.5463206564067078, 1, 7], [0.5411501328181718, 2, 7], [0.4893668076297196, 0, 8], [0.5192014362962549, 1, 8], [0.5114901762929499, 2, 8], [0.4571570145545302, 0, 9], [0.4883855667277254, 1, 9], [0.4807075487206211, 2, 9], [0.42226863065417153, 0, 10], [0.45283967952510307, 1, 10], [0.4508244693059452, 2, 10], [0.38738175915450307, 0, 11], [0.4256117341265427, 1, 11], [0.43594916191551075, 2, 11], [0.35990070582038064, 0, 12], [0.4034535267714125, 1, 12], [0.4214729747357532, 2, 12], [0.35123026096558124, 0, 13], [0.37998170635782724, 1, 13], [0.403916109980611, 2, 13], [0.36407301778606904, 0, 14], [0.37578673272038843, 1, 14], [0.39821089594549514, 2, 14], [0.3681671979635189, 0, 15], [0.3700159462128771, 1, 15], [0.3980080952892143, 2, 15], [0.36767829754457937, 0, 16], [0.36830884030956673, 1, 16], [0.39723142074066287, 2, 16]]","[0.36767829754457937, 0.36830884030956673, 0.39723142074066287]",16
6,1,"['A', 'A', 'B']","[array([0.2175389, 0.7824611]), array([0.21860665, 0.78139335]), array([0.48683082, 0.51316918])]",False,"[[0.687212138725165, 0, 0], [0.69048281758755, 1, 0], [0.6889806296293017, 2, 0], [0.6783067561358513, 0, 1], [0.6847568580509201, 1, 1], [0.6823173504662837, 2, 1], [0.6650407902486014, 0, 2], [0.6751502050935562, 1, 2], [0.6718657476570381, 2, 2], [0.6469943272041307, 0, 3], [0.6601298154408969, 1, 3], [0.6572164583801047, 2, 3], [0.6230251887658923, 0, 4], [0.6393354635455164, 1, 4], [0.636999395346718, 2, 4], [0.5923916175862372, 0, 5], [0.6118723847906848, 1, 5], [0.6091545561341561, 2, 5], [0.5545152668341197, 0, 6], [0.5868316523050693, 1, 6], [0.5733058808904898, 2, 6], [0.5221211731320462, 0, 7], [0.5642575285724524, 1, 7], [0.5411501328181718, 2, 7], [0.4948484203048902, 0, 8], [0.5387749181449308, 1, 8], [0.5114901762929499, 2, 8], [0.4624847567849479, 0, 9], [0.5092666319774191, 1, 9], [0.4807075487206211, 2, 9], [0.4270195659315623, 0, 10], [0.47428837033445054, 1, 10], [0.4508244693059452, 2, 10], [0.38740302483433764, 0, 11], [0.44087214326343294, 1, 11], [0.43594916191551075, 2, 11], [0.3600356617365572, 0, 12], [0.41205313643954333, 1, 12], [0.4214729747357532, 2, 12], [0.3521800492018689, 0, 13], [0.38804754139832826, 1, 13], [0.403916109980611, 2, 13], [0.36821985257085826, 0, 14], [0.3804671074812355, 1, 14], [0.39821089594549514, 2, 14], [0.3727431394942424, 0, 15], [0.3745654340455221, 1, 15], [0.3980080952892143, 2, 15], [0.3728321235645301, 0, 16], [0.37344211137546973, 1, 16], [0.39723142074066287, 2, 16]]","[0.3728321235645301, 0.37344211137546973, 0.39723142074066287]",16
7,1,"['A', 'A', 'B']","[array([0.20645074, 0.79354926]), array([0.19577982, 0.80422018]), array([0.47802702, 0.52197298])]",True,"[[0.647216651844275, 0, 0], [0.6226305975879993, 1, 0], [0.640233789495289, 2, 0], [0.6118120102862212, 0, 1], [0.5837916113045375, 1, 1], [0.6055665963981769, 2, 1], [0.5719790078310183, 0, 2], [0.5585033522050252, 1, 2], [0.5671371202979172, 2, 2], [0.5417192614547545, 0, 3], [0.5348152300198521, 1, 3], [0.5392506589145648, 2, 3], [0.5210674608820859, 0, 4], [0.5145949867179834, 1, 4], [0.5212505783388361, 2, 4], [0.4981255111040908, 0, 5], [0.49191106789408684, 1, 5], [0.5010373639542613, 2, 5], [0.471482017035611, 0, 6], [0.4649558644707025, 1, 6], [0.47673856469435644, 2, 6], [0.4443433380027278, 0, 7], [0.4386182752491922, 1, 7], [0.4502334352081474, 2, 7], [0.41433004103903803, 0, 8], [0.4090559986543029, 1, 8], [0.42112625307416235, 2, 8], [0.3903849563219278, 0, 9], [0.3764902318699973, 1, 9], [0.3917118032922001, 2, 9], [0.37404631513581454, 0, 10], [0.35335850387134826, 1, 10], [0.3782628859520416, 2, 10], [0.3751373345520945, 0, 11], [0.34240857831103944, 1, 11], [0.3944353992601154, 2, 11], [0.3719093930803659, 0, 12], [0.33747671851405947, 1, 12], [0.3939776345747662, 2, 12], [0.3721025746208942, 0, 13], [0.3372126874793503, 1, 13], [0.39442903668042745, 2, 13]]","[0.3721025746208942, 0.3372126874793503, 0.39442903668042745]",13
7,1,"['A', 'A', 'B']","[array([0.21548299, 0.78451701]), array([0.20072754, 0.79927246]), array([0.47802702, 0.52197298])]",False,"[[0.6547529320373956, 0, 0], [0.6314231004989428, 1, 0], [0.640233789495289, 2, 0], [0.6230129627806459, 0, 1], [0.5967824589529083, 1, 1], [0.6055665963981769, 2, 1], [0.585127988246312, 0, 2], [0.5735882541595885, 1, 2], [0.5671371202979172, 2, 2], [0.5557160766877717, 0, 3], [0.5511103043503869, 1, 3], [0.5392506589145648, 2, 3], [0.5352237028836668, 0, 4], [0.5309960604625263, 1, 4], [0.5212505783388361, 2, 4], [0.5120333510099112, 0, 5], [0.507880302899036, 1, 5], [0.5010373639542613, 2, 5], [0.48803322364289103, 0, 6], [0.48344150340788555, 1, 6], [0.47673856469435644, 2, 6], [0.4620076035359045, 0, 7], [0.4580636115001248, 1, 7], [0.4502334352081474, 2, 7], [0.4329019185178601, 0, 8], [0.42896676170948356, 1, 8], [0.42112625307416235, 2, 8], [0.40985834613771616, 0, 9], [0.39601997682424755, 1, 9], [0.3917118032922001, 2, 9], [0.3929653148848824, 0, 10], [0.3695476063667689, 1, 10], [0.3782628859520416, 2, 10], [0.38533448136202875, 0, 11], [0.3481926353468538, 1, 11], [0.3944353992601154, 2, 11], [0.3836790676591491, 0, 12], [0.34406969646487057, 1, 12], [0.3939776345747662, 2, 12], [0.3836494445981653, 0, 13], [0.34356134723398246, 1, 13], [0.39442903668042745, 2, 13]]","[0.3836494445981653, 0.34356134723398246, 0.39442903668042745]",13
8,1,"['A', 'A', 'B']","[array([0.18796073, 0.81203927]), array([0.20305535, 0.79694465]), array([0.47447202, 0.52552798])]",True,"[[0.6782574737121645, 0, 0], [0.6857971277295363, 1, 0], [0.6893263879367144, 2, 0], [0.6523175484551058, 0, 1], [0.6693038432035289, 1, 1], [0.6761820529891802, 2, 1], [0.6193018513706007, 0, 2], [0.6404679924400382, 1, 2], [0.6478121768716635, 2, 2], [0.5782818696409171, 0, 3], [0.601590598989663, 1, 3], [0.6118710138032332, 2, 3], [0.5307954218834012, 0, 4], [0.5528008239024299, 1, 4], [0.5667838727542435, 2, 4], [0.47347046148339317, 0, 5], [0.49423132202866155, 1, 5], [0.5132348206866674, 2, 5], [0.4216031213371975, 0, 6], [0.42926968029551943, 1, 6], [0.4502293541319557, 2, 6], [0.36395268114429674, 0, 7], [0.3799240850723947, 1, 7], [0.4021969477683204, 2, 7], [0.3397441670072389, 0, 8], [0.36305367334662025, 1, 8], [0.38759729717702773, 2, 8], [0.34019996164513044, 0, 9], [0.3624772333727875, 1, 9], [0.38774622121078783, 2, 9], [0.3300384212206707, 0, 10], [0.35830551475942607, 1, 10], [0.38318154368203267, 2, 10]]","[0.3300384212206707, 0.35830551475942607, 0.38318154368203267]",10
8,1,"['A', 'A', 'B']","[array([0.19725635, 0.80274365]), array([0.212865, 0.787135]), array([0.47447202, 0.52552798])]",False,"[[0.678731124936834, 0, 0], [0.6850891034413727, 1, 0], [0.6893263879367144, 2, 0], [0.6551015641383249, 0, 1], [0.669258987815775, 1, 1], [0.6761820529891802, 2, 1], [0.6235250227222127, 0, 2], [0.6455131516029232, 1, 2], [0.6478121768716635, 2, 2], [0.5848746842032478, 0, 3], [0.6086251638716272, 1, 3], [0.6118710138032332, 2, 3], [0.5387088690074578, 0, 4], [0.5615825171909264, 1, 4], [0.5667838727542435, 2, 4], [0.48392409061654335, 0, 5], [0.5040635396950544, 1, 5], [0.5132348206866674, 2, 5], [0.4329778302182459, 0, 6], [0.4427145992631389, 1, 6], [0.4502293541319557, 2, 6], [0.37813959699191263, 0, 7], [0.3919307668756543, 1, 7], [0.4021969477683204, 2, 7], [0.3533151305473156, 0, 8], [0.3772282382299963, 1, 8], [0.38759729717702773, 2, 8], [0.3519070766082438, 0, 9], [0.3742709805630554, 1, 9], [0.38774622121078783, 2, 9], [0.3419671506114909, 0, 10], [0.3705598100016552, 1, 10], [0.38318154368203267, 2, 10]]","[0.3419671506114909, 0.3705598100016552, 0.38318154368203267]",10
9,0,"['A', 'A', 'B']","[array([0.80188381, 0.19811619]), array([0.81092319, 0.18907681]), array([0.54293586, 0.45706414])]",True,"[[0.6748462789707989, 0, 0], [0.6672075987815917, 1, 0], [0.6775540467488569, 2, 0], [0.6124164816820538, 0, 1], [0.593606361488717, 1, 1], [0.6270465233268249, 2, 1], [0.5622304794730919, 0, 2], [0.5442538798673698, 1, 2], [0.5819106821238536, 2, 2], [0.5246655403472241, 0, 3], [0.4900943622764594, 1, 3], [0.5289601352852629, 2, 3], [0.4851800556153953, 0, 4], [0.4414559872525519, 1, 4], [0.48462017305411476, 2, 4], [0.4320126015391037, 0, 5], [0.3980576254784056, 1, 5], [0.4553045676550487, 2, 5], [0.4018213567551115, 0, 6], [0.35595237111386363, 1, 6], [0.42604630636814755, 2, 6], [0.37881550280846793, 0, 7], [0.34409010310335225, 1, 7], [0.40424701557597076, 2, 7], [0.3576836113691274, 0, 8], [0.3220882047899685, 1, 8], [0.3827387486798058, 2, 8], [0.3409238452779996, 0, 9], [0.3210087030862804, 1, 9], [0.36890791660361527, 2, 9], [0.3376960467192168, 0, 10], [0.32606659089140483, 1, 10], [0.36250657678139536, 2, 10]]","[0.3376960467192168, 0.32606659089140483, 0.36250657678139536]",10
9,0,"['A', 'A', 'B']","[array([0.79069603, 0.20930397]), array([0.80043618, 0.19956382]), array([0.54293586, 0.45706414])]",False,"[[0.6713714858290164, 0, 0], [0.6589241177306626, 1, 0], [0.6775540467488569, 2, 0], [0.6187487838464444, 0, 1], [0.592536831681478, 1, 1], [0.6270465233268249, 2, 1], [0.571647178694968, 0, 2], [0.5435617473400495, 1, 2], [0.5819106821238536, 2, 2], [0.5358180472609056, 0, 3], [0.48925359721017286, 1, 3], [0.5289601352852629, 2, 3], [0.5017721354543783, 0, 4], [0.44243821248352294, 1, 4], [0.48462017305411476, 2, 4], [0.4492340250276559, 0, 5], [0.39908598932560446, 1, 5], [0.4553045676550487, 2, 5], [0.41803750857679733, 0, 6], [0.3564046429554288, 1, 6], [0.42604630636814755, 2, 6], [0.39434769533808917, 0, 7], [0.3435321578491417, 1, 7], [0.40424701557597076, 2, 7], [0.3721279329042189, 0, 8], [0.3342033894907137, 1, 8], [0.3827387486798058, 2, 8], [0.3555447184890132, 0, 9], [0.334162306877877, 1, 9], [0.36890791660361527, 2, 9], [0.3507193980133575, 0, 10], [0.3391646915175375, 1, 10], [0.36250657678139536, 2, 10]]","[0.3507193980133575, 0.3391646915175375, 0.36250657678139536]",10
10,1,"['A', 'A', 'B']","[array([0.185807, 0.814193]), array([0.18881851, 0.81118149]), array([0.47537826, 0.52462174])]",True,"[[0.6890132974137365, 0, 0], [0.6907314962149942, 1, 0], [0.6868169276932616, 2, 0], [0.6787493190843038, 0, 1], [0.6783688535479496, 1, 1], [0.6697727933174888, 2, 1], [0.6536369336727117, 0, 2], [0.6552591509519712, 1, 2], [0.6444131124907657, 2, 2], [0.6198074262661736, 0, 3], [0.6206242266100159, 1, 3], [0.6086839255212992, 2, 3], [0.5907921048060071, 0, 4], [0.5773639157916165, 1, 4], [0.5658045996237745, 2, 4], [0.545234309743892, 0, 5], [0.5422725993829804, 1, 5], [0.5336173913594976, 2, 5], [0.5162769238915473, 0, 6], [0.4994621708407895, 1, 6], [0.4904168796819415, 2, 6], [0.4829389029916403, 0, 7], [0.4618656669822055, 1, 7], [0.4712138353332492, 2, 7], [0.4574979205417348, 0, 8], [0.4353780417264249, 1, 8], [0.4599998672392872, 2, 8], [0.4354293126279832, 0, 9], [0.41031433038820186, 1, 9], [0.4510572420689844, 2, 9], [0.4231159065699671, 0, 10], [0.3950219185177472, 1, 10], [0.4396734760966982, 2, 10], [0.40771893181834984, 0, 11], [0.3760956784701751, 1, 11], [0.42253083384909823, 2, 11], [0.38550580142553664, 0, 12], [0.3512356448101861, 1, 12], [0.40996362245852136, 2, 12], [0.36851511147428284, 0, 13], [0.333955081290608, 1, 13], [0.40442862172864835, 2, 13], [0.3560549203395269, 0, 14], [0.3175950683462334, 1, 14], [0.395958931438434, 2, 14], [0.33534409652318786, 0, 15], [0.31733566124819196, 1, 15], [0.38225750566955596, 2, 15], [0.3292106414709033, 0, 16], [0.31922709510720276, 1, 16], [0.37757726430894656, 2, 16], [0.32069119168746624, 0, 17], [0.33104797402909025, 1, 17], [0.37716527382692083, 2, 17]]","[0.32069119168746624, 0.33104797402909025, 0.37716527382692083]",17
10,0,"['A', 'A', 'B']","[array([0.7934366, 0.2065634]), array([0.79164941, 0.20835059]), array([0.51349703, 0.48650297])]",False,"[[0.683348117184683, 0, 0], [0.6925625594714605, 1, 0], [0.6868169276932616, 2, 0], [0.6853298643862465, 0, 1], [0.6912669793024173, 1, 1], [0.6863467567994643, 2, 1], [0.6483029471943098, 0, 2], [0.6675874685606568, 1, 2], [0.6656501634829587, 2, 2], [0.6166233316654794, 0, 3], [0.6367832784316517, 1, 3], [0.6344613351038693, 2, 3], [0.573714163342315, 0, 4], [0.5932089037678043, 1, 4], [0.5965324639973578, 2, 4], [0.5234559024307046, 0, 5], [0.5435014868281618, 1, 5], [0.5741704553235604, 2, 5], [0.4906989344501704, 0, 6], [0.5112110025454543, 1, 6], [0.5485287898892421, 2, 6], [0.4571290142041126, 0, 7], [0.47796994837837065, 1, 7], [0.5179840559238523, 2, 7], [0.4275955181938428, 0, 8], [0.44362143783239666, 1, 8], [0.4853272251988037, 2, 8], [0.42940749225286645, 0, 9], [0.40584020625817213, 1, 9], [0.44684481621153543, 2, 9], [0.41418162539377334, 0, 10], [0.39027287659093796, 1, 10], [0.43371978703046704, 2, 10], [0.4018268229016978, 0, 11], [0.3736297398150693, 1, 11], [0.41984969519578713, 2, 11], [0.3874056122039134, 0, 12], [0.35677818059164285, 1, 12], [0.40661744975443626, 2, 12], [0.3683255817045231, 0, 13], [0.34659919020729657, 1, 13], [0.3924162636489362, 2, 13], [0.3580251271057339, 0, 14], [0.34695291101990267, 1, 14], [0.38664873378549136, 2, 14], [0.3577645712196589, 0, 15], [0.3510808323747143, 1, 15], [0.40128123886148465, 2, 15], [0.35796747651117844, 0, 16], [0.3613932795125945, 1, 16], [0.40370620018712716, 2, 16]]","[0.35796747651117844, 0.3613932795125945, 0.40370620018712716]",16
11,1,"['A', 'A', 'B']","[array([0.20554065, 0.79445935]), array([0.20025716, 0.79974284]), array([0.47341048, 0.52658952])]",True,"[[0.6915120915488582, 0, 0], [0.6904743813918298, 1, 0], [0.6928194807590398, 2, 0], [0.6874174492643139, 0, 1], [0.6841609768735509, 1, 1], [0.6903317023611087, 2, 1], [0.6811383663513995, 0, 2], [0.676146479758884, 1, 2], [0.6857846070587447, 2, 2], [0.6723305302626481, 0, 3], [0.664693526049102, 1, 3], [0.6790200649248875, 2, 3], [0.6588769380938523, 0, 4], [0.6488590918692396, 1, 4], [0.6684942971134344, 2, 4], [0.6396679137304486, 0, 5], [0.6273496116044797, 1, 5], [0.6530262287831077, 2, 5], [0.6141564916889279, 0, 6], [0.5998512181273424, 1, 6], [0.6294276326771827, 2, 6], [0.5812840653316742, 0, 7], [0.5641195828704739, 1, 7], [0.5995038373186425, 2, 7], [0.5410527217253331, 0, 8], [0.5275824638747106, 1, 8], [0.5643708941029093, 2, 8], [0.5185819182156458, 0, 9], [0.4913892367334681, 1, 9], [0.5285214953569747, 2, 9], [0.4919058314853937, 0, 10], [0.46057198472321176, 1, 10], [0.5020580151455627, 2, 10], [0.4630103550856794, 0, 11], [0.43040004761502404, 1, 11], [0.4732579434662482, 2, 11], [0.4257115844785227, 0, 12], [0.3990541932943336, 1, 12], [0.44457060912782975, 2, 12], [0.393643027510936, 0, 13], [0.3718107765590485, 1, 13], [0.40699598596915454, 2, 13], [0.36978250923346095, 0, 14], [0.3577251318532193, 1, 14], [0.3906174908790524, 2, 14], [0.36084554964884136, 0, 15], [0.3521956669832695, 1, 15], [0.3941660266817818, 2, 15], [0.3579512504284978, 0, 16], [0.3520304966667639, 1, 16], [0.39066104876994345, 2, 16], [0.35290449377534316, 0, 17], [0.35281247491917245, 1, 17], [0.38326630484094965, 2, 17]]","[0.35290449377534316, 0.35281247491917245, 0.38326630484094965]",17
11,1,"['A', 'A', 'B']","[array([0.21472709, 0.78527291]), array([0.20756015, 0.79243985]), array([0.47341048, 0.52658952])]",False,"[[0.6912864816326595, 0, 0], [0.6902381589866903, 1, 0], [0.6928194807590398, 2, 0], [0.6872380647526046, 0, 1], [0.6840948145457811, 1, 1], [0.6903317023611087, 2, 1], [0.680889710229013, 0, 2], [0.6760236405524159, 1, 2], [0.6857846070587447, 2, 2], [0.6720534582419623, 0, 3], [0.6644920546108127, 1, 3], [0.6790200649248875, 2, 3], [0.6589963006583731, 0, 4], [0.6485585015380689, 1, 4], [0.6684942971134344, 2, 4], [0.6404014866079347, 0, 5], [0.626934032560764, 1, 5], [0.6530262287831077, 2, 5], [0.615732807276662, 0, 6], [0.5993188185779771, 1, 6], [0.6294276326771827, 2, 6], [0.5854459948521901, 0, 7], [0.5643440849040695, 1, 7], [0.5995038373186425, 2, 7], [0.547653813433409, 0, 8], [0.5278394990616404, 1, 8], [0.5643708941029093, 2, 8], [0.526889828551732, 0, 9], [0.49166217325701533, 1, 9], [0.5285214953569747, 2, 9], [0.5010496245102992, 0, 10], [0.46089057632909014, 1, 10], [0.5020580151455627, 2, 10], [0.4730162207324825, 0, 11], [0.43054319993352663, 1, 11], [0.4732579434662482, 2, 11], [0.43659240985555164, 0, 12], [0.3989740314546812, 1, 12], [0.44457060912782975, 2, 12], [0.4049614440561191, 0, 13], [0.37570390158551303, 1, 13], [0.40699598596915454, 2, 13], [0.3812575313125892, 0, 14], [0.36260294805845433, 1, 14], [0.3906174908790524, 2, 14], [0.3716448861199863, 0, 15], [0.3515450818643345, 1, 15], [0.3941660266817818, 2, 15], [0.36845706396576183, 0, 16], [0.35071037954466566, 1, 16], [0.39066104876994345, 2, 16], [0.36445521320908464, 0, 17], [0.36052532814918503, 1, 17], [0.38326630484094965, 2, 17]]","[0.36445521320908464, 0.36052532814918503, 0.38326630484094965]",17
12,1,"['A', 'A', 'B']","[array([0.21493165, 0.78506835]), array([0.22082384, 0.77917616]), array([0.49174462, 0.50825538])]",True,"[[0.6158632555627876, 0, 0], [0.6200700199588157, 1, 0], [0.6185109123912064, 2, 0], [0.592309387367431, 0, 1], [0.5997467532466634, 1, 1], [0.6045441087462161, 2, 1], [0.5753700482901958, 0, 2], [0.5833364419826516, 1, 2], [0.5924849321978404, 2, 2], [0.5573185928203418, 0, 3], [0.5658552813126592, 1, 3], [0.5723992307868373, 2, 3], [0.5364879658915322, 0, 4], [0.5561797619525448, 1, 4], [0.5574518872122713, 2, 4], [0.5210352757427618, 0, 5], [0.5457811260368148, 1, 5], [0.5349596548011446, 2, 5], [0.5001208099972261, 0, 6], [0.5265943582603, 1, 6], [0.5316142587727272, 2, 6], [0.49503045212513647, 0, 7], [0.5214437261283044, 1, 7], [0.5290345159689619, 2, 7], [0.4873840344434828, 0, 8], [0.514623935460665, 1, 8], [0.523172562053059, 2, 8], [0.4797278541754583, 0, 9], [0.5073794439636352, 1, 9], [0.5167895600833499, 2, 9], [0.47130253645342624, 0, 10], [0.501983122932614, 1, 10], [0.5112695750477647, 2, 10], [0.46134810198265247, 0, 11], [0.49434967597827706, 1, 11], [0.5044477437499006, 2, 11], [0.44984528924163, 0, 12], [0.4866577249709504, 1, 12], [0.4968483738489953, 2, 12], [0.43715646123249, 0, 13], [0.4773240646557998, 1, 13], [0.48829661331213176, 2, 13], [0.422475754466771, 0, 14], [0.4661055069216239, 1, 14], [0.4781132802222993, 2, 14], [0.4057648924823137, 0, 15], [0.45278832320139073, 1, 15], [0.4660517133838454, 2, 15], [0.38722316908368243, 0, 16], [0.43723721625158624, 1, 16], [0.4520110409101333, 2, 16], [0.36818909455095544, 0, 17], [0.41952051537577145, 1, 17], [0.43608068800319033, 2, 17], [0.359408535291271, 0, 18], [0.4008461842721948, 1, 18], [0.41937119678417184, 2, 18], [0.37011647092255545, 0, 19], [0.3940728678354075, 1, 19], [0.41415840134254434, 2, 19], [0.3740668420094287, 0, 20], [0.3917956556327289, 1, 20], [0.4128493244397877, 2, 20], [0.37491419181879854, 0, 21], [0.3921298473578912, 1, 21], [0.4133257980265244, 2, 21]]","[0.37491419181879854, 0.3921298473578912, 0.4133257980265244]",21
12,1,"['A', 'A', 'B']","[array([0.21570091, 0.78429909]), array([0.22170014, 0.77829986]), array([0.49174462, 0.50825538])]",False,"[[0.6152162727545649, 0, 0], [0.6223464263561231, 1, 0], [0.6185109123912064, 2, 0], [0.5924318896575724, 0, 1], [0.6027362697868457, 1, 1], [0.6045441087462161, 2, 1], [0.5754028622329799, 0, 2], [0.5849531971013003, 1, 2], [0.5924849321978404, 2, 2], [0.5547004347980793, 0, 3], [0.5658056007507807, 1, 3], [0.5723992307868373, 2, 3], [0.5365046944011589, 0, 4], [0.5564213723425665, 1, 4], [0.5574518872122713, 2, 4], [0.5203818516792434, 0, 5], [0.5446759986101006, 1, 5], [0.5349596548011446, 2, 5], [0.5061174885651419, 0, 6], [0.5316595153653194, 1, 6], [0.5316142587727272, 2, 6], [0.49954707288148203, 0, 7], [0.5253360765109186, 1, 7], [0.5290345159689619, 2, 7], [0.4916800534315333, 0, 8], [0.518538092786551, 1, 8], [0.523172562053059, 2, 8], [0.48384356538519674, 0, 9], [0.5115098831116558, 1, 9], [0.5167895600833499, 2, 9], [0.47522562448886013, 0, 10], [0.5059484634922125, 1, 10], [0.5112695750477647, 2, 10], [0.46506560776728945, 0, 11], [0.49844803821937983, 1, 11], [0.5044477437499008, 2, 11], [0.4533424620514906, 0, 12], [0.4905327549358682, 1, 12], [0.4968483738489953, 2, 12], [0.440417786026161, 0, 13], [0.4809608546523153, 1, 13], [0.48829661331213176, 2, 13], [0.4254847836683223, 0, 14], [0.46948668618826717, 1, 14], [0.47811328022229943, 2, 14], [0.4085053221729795, 0, 15], [0.45589404127321875, 1, 15], [0.4660517133838454, 2, 15], [0.38968196271678346, 0, 16], [0.4400456035758988, 1, 16], [0.4520110409101333, 2, 16], [0.37036624110982774, 0, 17], [0.422008924010677, 1, 17], [0.43608068800319033, 2, 17], [0.3613787920237165, 0, 18], [0.40299470194296916, 1, 18], [0.41937119678417184, 2, 18], [0.37170780825715716, 0, 19], [0.3958854672926827, 1, 19], [0.4141584013425441, 2, 19], [0.3753701646463809, 0, 20], [0.39326657886218874, 1, 20], [0.41284932443978795, 2, 20], [0.3758946635583835, 0, 21], [0.3932447641264975, 1, 21], [0.41332579802652425, 2, 21]]","[0.3758946635583835, 0.3932447641264975, 0.41332579802652425]",21
